titel,link,ID,original_ID,content_type,commission,spreker,sprekertekst,datum,question_id,speech_link
over de oprichting van een taskforce Wonen-Ruimte,,,,speech,,Fourat Ben Chikha (Groen),"Minister, zoals u wel weet, staat u voor gigantische uitdagingen om de huidige crisis op de woonmarkt aan te pakken en die markt, ook de sociale huurmarkt, klaar te stomen voor de toekomst, waarin er nog meer kleinere gezinnen zullen zijn en nog meer vergrijzing. Het is al een paar keer gezegd dat er tegen 2050 bijna een half miljoen woningen bij zouden moeten komen. Vanaf 2040 mag er dus ook geen bijkomende ruimte meer worden aangesneden. Het oprichten van die taskforce Wonen-Ruimte vinden wij van de Groenfractie wel echt een goede zaak. Dat is al een goede eerste stap, maar ik heb er toch een paar vragen over. Ik ben benieuwd naar de samenstelling. Ik ben ook benieuwd – het is eventjes aangehaald door de collega – naar de manier waarop er zal worden teruggekoppeld naar de commissie. Misschien is het voorstel van de collega wel zeer waardevol. Een bezorgdheid die ik ook wil delen, zeker als het gaat over het deel sociaal wonen, is dat ik oprecht hoop dat het plan niet is om nu ineens extra sociale woningen te gaan bouwen op plaatsen waar er het minste voorzieningen zijn, zoals openbaar vervoer en andere voorzieningen. Dat zou het doel van die taskforce helemaal voorbijschieten.",woensdag 19 februari 2025,1871902.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1868531/verslag/1871902
over de oprichting van een taskforce Wonen-Ruimte,,,,speech,,Minister Melissa Depraetere,"Dank u wel voor jullie vragen. Het is net de bedoeling om de goed gelegen plaatsen, dus ook wat betreft mobiliteit en zo verder, in kaart te brengen. Het gaat natuurlijk ook over sociale woningen. Het gaat over alle types die nodig zijn. Eerst en vooral moeten we zorgen dat we niet betuttelend zijn richting de lokale besturen. Dat is natuurlijk een beetje een evenwicht. We willen hun niets opdringen of tot niets verplichten. Dat is duidelijk niet de bedoeling van de taskforce. We moeten hun wel, zoals gezegd, handvaten aanreiken waarmee zij zelf aan de slag kunnen gaan. We hopen dat hen dat wat ontzorgt, waardoor zij sneller geneigd zijn om stappen te zetten. De Vereniging van Vlaamse Steden en Gemeenten (VVSG) zit ook in de kerngroep. Wij kunnen natuurlijk niet elk lokaal bestuur uitnodigen. Dat zou het nogal log maken. Maar de VVSG staat ervoor gekend om dat op een heel goede manier te doen en de lokale besturen zeer correct te vertegenwoordigen. Die worden overal bij betrokken. Er moeten aanbevelingen uitkomen, maar meer dan dat. Dat is een terechte opmerking. Er moet een plan van aanpak komen tegen eind dit jaar. Het is natuurlijk de bedoeling dat daar uitvoering aan wordt gegeven. In die zin wil ik toch wat waarschuwen voor dat evenwicht. We willen uitvoering – dat hoop ik zelf heel hard, zo veel als mogelijk –, maar het zijn natuurlijk wel de lokale besturen die vaak bevoegd zijn. Dat zal dus wel in evenwicht zijn. Hen ontzorgen? Ja. Hen verplichten? Dat is geen onderdeel van deze taskforce. We kunnen dus alleen maar hopen dat er zo veel als mogelijk concrete voorstellen uitkomen waarmee zij dan aan de slag kunnen gaan. Dat is in elk geval de bedoeling. Hoe komen we aan de cijfers, aan die 450.000? Dat is via het Planbureau. Dat heeft daar een inschatting van gemaakt. Het is natuurlijk belangrijk als we naar dat cijfer kijken, dat het niet enkel gaat over het aantal. Want als het allemaal luxeappartementen zouden worden, dan hebben we daar natuurlijk ook weer niets aan. Het is net die mix tussen betaalbare woningen en duurzame woningen die aan bod moet komen. Wat betreft het inschakelen van de private sector: zij zullen voor een deel mee vertegenwoordigd zijn, net omdat ik wel geloof dat je ze mee aan tafel moet krijgen om te zien hoe we meer kunnen bouwen, wat voor die sector goed is, maar dat ook doen op een manier waarbij er voldoende betaalbaar aanbod is. Het voordeel van de sociale of de budgethuur is hier eerder in de commissie vandaag besproken. Er zijn mogelijkheden om ook bouwpromotoren en ontwikkelaars mee te krijgen in projecten, waarbij er onder de verhuurprijs kan worden verhuurd, zoals bij sociale huur of budgethuur, alleen is dat nog niet altijd even wijdverspreid. Door ze net mee op te nemen in de taskforce komen we daar misschien wel gemakkelijker toe dan vandaag het geval is. Ik zie daar wel een voordeel in. We zullen natuurlijk zien hoe dat verloopt. Kunnen we de 450.000 versnellen? Als die mogelijkheid er is, vind ik niet dat we moeten nalaten om dat te doen. Hoe meer er gebouwd wordt, hoe sneller men het effect op de prijs kan zien. Maar goed, we zijn er natuurlijk nog helemaal niet. We zijn nog maar bij de start van deze oefening.",woensdag 19 februari 2025,1871902.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1868531/verslag/1871902
over de oprichting van een taskforce Wonen-Ruimte,,,,speech,,Mieke Claes (N-VA),"Minister, dank u wel voor uw bijkomende antwoorden. Ik hoor dat u de lokale besturen handvaten wilt geven, hen ontzorgen. Daar houden we u aan. Zoals gezegd, om af te ronden, zijn de uitdagingen groot. 450.000 bijkomende woningen is heel erg veel. Het terrein vraagt actie en de situatie is dringend. Wij zullen dan ook vanuit onze fractie de taskforce met de nodige kritische blik verder blijven opvolgen. We wensen u heel veel succes daarmee, uiteraard. We hopen dat u alles op alles zult zetten om daadwerkelijk te komen tot concrete realisaties, zelfs op korte maar liefst ook op middellange termijn, om die bouwshift en het betaalbaar wonen een duw in de rug te geven.",woensdag 19 februari 2025,1871902.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1868531/verslag/1871902
over de oprichting van een taskforce Wonen-Ruimte,,,,speech,,Adeline Blancquaert (Vlaams Belang),"Bedankt voor de extra antwoorden, minister. Ik denk dat de tijd zal uitwijzen wat de effecten zullen zijn van deze taskforce. We delen uw ambitie en we steunen ook de ondersteunende rol die de force zal opnemen om onze lokale besturen te ondersteunen. We gaan dat zeker in de gaten houden. Wij steunen zeker het voorstel van collega Partyka wat betreft die aparte commissie, maar dat zullen we later wel bespreken.",woensdag 19 februari 2025,1871902.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1868531/verslag/1871902
over de oprichting van een taskforce Wonen-Ruimte,,,,speech,,Kelly Van Tendeloo (Vooruit),Door de zeer gevarieerde taakomschrijving sluiten wij ons aan bij het voorstel van mevrouw Partyka om dat op te nemen.,woensdag 19 februari 2025,1871902.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1868531/verslag/1871902
over Mijn VerbouwLening,,,,speech,,Robrecht Bothuyne (cd&v),"Minister, u hebt al vaker gesproken over Mijn VerbouwLening . Er was ook goed nieuws. In het systeem is ingebouwd dat de rente gekoppeld is aan de wettelijke rente. Die wettelijke rente is gedaald, met als gevolg dat ook de rentevoet van Mijn VerbouwLening gedaald is naar 1,5 procent. Dat maakt dat deze rentevoet op de markt momenteel toch wel een bijzonder aantrekkelijke lening is voor wie wil renoveren in Vlaanderen. We weten dat de nood op dat vlak heel hoog is, zowel bij de mensen als in functie van onze doelstelling om de energiefactuur onder controle te houden en een stuk de klimaatimpact van onze uitstoot van onze woningen te verkleinen. Die koppeling aan de wettelijke rentevoet heb ik daarnet al vermeld. Op die manier hebben we dus een aantrekkelijke Mijn VerbouwLening die in de markt staat. Bovendien is er een lange looptijd sinds de vorige legislatuur – mogelijk tot 25 jaar –, er zijn ook geen dossierkosten, geen hypothecaire waarborg en je hebt 36 maanden de tijd om de lening op te nemen. Dat zijn allemaal heel aantrekkelijke voorwaarden. We zien wel dat er operationeel nog wat uitdagingen zijn. Ik vroeg onlangs via een schriftelijke vraag de doorlooptijden op. Vorig jaar liepen die in bepaalde regio’s op tot soms tweehonderd dagen. Dat is natuurlijk bijzonder lang als je wilt renoveren. Je vraagt offertes op, je kijkt wat je nodig hebt, je kijkt wat je zelf kunt inbrengen en je zoekt financiering via bijvoorbeeld Mijn VerbouwLening. Als je dan meer dan een halfjaar moet wachten op een antwoord, is dat niet evident, alleen al omdat de offertes verlopen zijn. U hebt in de pers gecommuniceerd dat we gaan kijken op welke manier we voor bepaalde groepen naar renteloze leningen zouden kunnen evolueren. Dat hadden we eerder ook al afgesproken, bij de start van de regering. Ik denk dat het voor mensen die willen renoveren heel belangrijk is om daar nu snel duidelijkheid over te krijgen. Wat is voor wie en op welke manier beschikbaar? Hoe evalueert u Mijn VerbouwLening? Hoeveel leningen zijn er het voorbije jaar, de voorbij dertien maanden aangevraagd? Hoeveel zijn er toegekend? Hoe hoog is de gemiddelde lening? Is hier een evolutie in het bedrag? Hoe evalueert u de doorlooptijd? Zoals gezegd varieert die heel sterk van energiehuis tot energiehuis, en dat loopt soms flink op. Hoe kunnen we die overal in Vlaanderen naar beneden krijgen? Er is inderdaad afgesproken om te kijken of we voor de lagere inkomens naar een renteloze lening kunnen evalueren. Op welke manier, voor welke doelgroep en wanneer zou dit kunnen worden uitgerold? Ik denk dat er heel wat uitstelgedrag is op dit moment omdat er aangekondigd is dat er renteloze leningen zullen komen, maar zolang het niet duidelijk is voor wie en wanneer, gaan we eerder een remmend effect hebben op de renovaties dan een stimulerend effect, en dat kan niet de bedoeling zijn. Welke aanpassingen voorziet u nog aan de modaliteiten voor de energielening, bijvoorbeeld over de terugbetaling, de termijnen, enzovoort? Welke cijfermatige doelstelling voorziet u voor Mijn VerbouwLening? De rente is nu gezakt. Wanneer we straks naar een categorie van renteloze leningen gaan, is het misschien belangrijk voor het Vlaams Energie- en Klimaatplan (VEKP), maar ook voor ons budget, om te weten over welke doelstellingen we hier spreken en hoeveel we willen bereiken met Mijn VerbouwLening. Tot slot: naast Mijn VerbouwLening zijn er natuurlijk ook de banken die een belangrijke rol spelen in de financiering van renovaties. We hebben het er al eerder over gehad in het kader ven een eventuele waarborgregeling. Hebt u nog verder overleg gehad met de banken om zowel de woonlening als de renovatielening toegankelijker te maken? Voorziet u daar nog initiatieven?",woensdag 19 februari 2025,1871847.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1868531/verslag/1871847
over Mijn VerbouwLening,,,,speech,,Minister Melissa Depraetere,"Dank u wel voor uw vraag over Mijn VerbouwLening. Het is inderdaad zo dat de rentevoet sinds 4 februari is gedaald naar 1,5 procent. Dat is een goede zaak. Het is ook goed dat de pers dat bracht, omdat het mensen alleen maar kan stimuleren om te verbouwen en om te tonen dat het een goed moment is om dat te doen. In 2024 – vorig jaar – werden 3782 aanvraagdossiers ingediend. Dat gaat over een totaalbedrag van 126,2 miljoen euro. Daarvan werden ook 2959 dossiers goedgekeurd – een kleine drieduizend dossiers – voor een bedrag van 99,4 miljoen euro. Het gemiddelde aangevraagde leningsbedrag bedraag 33.724 euro. Dat blijft ook stabiel doorheen de jaren. We zien dat er niet veel schommelingen zijn. Dat zijn al een aantal eerste cijfers. De doorlooptijd is effectief een bekend probleem. Het is moeilijk om die in te korten. Er waren in het verleden echt wel een aantal uitschieters. Ik ben nog niet zo heel lang geleden in overleg gegaan met de energiehuizen en werd ook gewezen op het probleem. Ze zijn zich daar natuurlijk ook zelf heel erg van bewust. Ze werken daar ook hard aan. Ik heb ze zeker meegegeven dat het voor deze Vlaamse Regering heel belangrijk is dat er aan de doorlooptijd wordt gewerkt. Ik geef daarover een aantal cijfers. De gemiddelde doorlooptijd, van de datum van aanvraag tot en met de goedkeuring ervan, bedroeg in het laatste kwartaal van 2024 gemiddeld 48 kalenderdagen. De langste doorlooptijd bedroeg 77 kalenderdagen. Dat is wel een hele verbetering in vergelijking met de cijfers daarvoor. U hebt er een aantal genoemd. In 2023 was de doorlooptijd nog gemiddeld 107,5 kalenderdagen. Dat is al een heel groot verschil natuurlijk, als we nu gemiddeld op 48 kalenderdagen zitten. Ik vind dat dus aanvaardbare cijfers. De introductie van Mijn VerbouwLoket voor Mijn VerbouwLening heeft daar ook een gunstig effect op gehad. We merken dat er echt wel aan is gewerkt. Energiehuizen zijn zich daar heel erg van bewust. Ze zijn heel hard bezig om de doorlooptijd naar een normale duurtijd te brengen. Dat zorgt ook effectief voor meer leningen die worden toegekend, omdat dat ervoor zorgt dat offertes niet vervallen tijdens die periode, enzovoort. Zoals daarnet werd gezegd, bedraagt de rentevoet voor 2025 1,5 procent. Dat is toch een aanzienlijk verschil met de gehanteerde 2,75 procent in 2024, waardoor de rentekost voor de ontleners nu echt wel fors is afgenomen. Ik kan dat niet genoeg benadrukken. Als iemand via Mijn VerbouwLening bijvoorbeeld 60.000 euro leent voor een periode van 25 jaar, gaat het over een daling van 10.820 euro in de totale rentelast. Dat is echt wel een pak geld voor heel wat mensen. De impact daarvan zullen we natuurlijk in de komende maanden monitoren, met het oog op het voorleggen van gerichte wijzigingsvoorstellen die passen binnen het afgesproken budgettaire kader. U hebt het gezegd: ik heb mijn ambitie geuit – de regering trouwens ook, in het regeerakkoord – om het renteloze systeem opnieuw te bekijken, niet voor iedereen, maar wel voor de groepen die daar het meeste nood aan hebben. De behoefte naar andere eventuele wijzigingen van de eigenschappen van Mijn VerbouwLening zullen geanalyseerd worden. De data die we vandaag hebben, bieden echter geen indicatie dat er echt een noodzaak is om de wijzingen waarnaar u verwijst, door te voeren. Dat is niet meteen aan de orde. We wensen mensen maximaal te ondersteunen – ook financieel –, om ervoor te zorgen dat ze een verbouwing kunnen doen. Er zijn nog geen concrete aantallen vooropgesteld. We hebben natuurlijk altijd de machtiging en de budgetten die zijn voorzien. Het is vooral de bedoeling om die zo optimaal mogelijk te benutten en ervoor te zorgen dat ze effectief worden aangewend om zoveel mogelijk mensen te helpen aan een lening, en hen vooral te motiveren om te renoveren. Indien uw vraag verwijst naar het renovatiekrediet met rentesubsidie: die maatregel is afgelopen sedert eind vorig jaar, op 31 december 2024. Er zijn voorlopig geen plannen om die maatregel te hernemen. Ik heb het al een aantal keer toegelicht: de banken zeggen ze dat ze voorlopig niet aan een plafond zitten, en dat er dus nog marge is. Tegelijkertijd krijg ik vaak vragen van burgers die echt op zoek zijn naar een lening aan 100 procent van de aankoopprijs, die ook niet altijd de weg kennen naar de leningen die we vanuit Vlaanderen aanbieden, en die dan toch bij de banken terechtkomen. Het blijft zeker een aandachtspunt om met hen te bekijken hoe we dat verder kunnen uitbreiden.",woensdag 19 februari 2025,1871847.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1868531/verslag/1871847
over Mijn VerbouwLening,,,,speech,,Robrecht Bothuyne (cd&v),"Om met dat laatste te beginnen: ik denk dat er wel degelijk heel wat mensen zijn die het nog altijd moeilijk hebben om hun weg te vinden naar een krediet op maat van hun behoeften en mogelijkheden. Dat de banken daar cruciale actoren in zijn, is wel heel duidelijk. Ik hoop dat het overleg met de banken periodiek plaatsvindt en dat we kijken of er niet wat meer mogelijk is. We hebben het waarborgsysteem, waar we al eerder over gesproken hebben, dat eigenlijk afgesproken is. Misschien moet er ook eens een evaluatiemoment zijn van de impact van het wegvallen van die steun bij de renovatiekredieten. Het is een beslissing van de vorige regering om dat niet meer te doen. Dat kan wel wat impact hebben op de renovatiekredieten. Het zou interessant zijn om bijvoorbeeld tegen het midden van dit jaar eens te monitoren wat de impact daarvan is bij de instroom en de vraag bij banken naar renovatieleningen en of we daar op een gerichte manier misschien toch een samenwerking moeten overwegen. Over Mijn VerbouwLening: de daling naar 1,5 procent is natuurlijk bijzonder belangrijk. Met de rentes die waren doorgestegen, was het zo dat de gemiddelde premie die de Vlaamse overheid gaf bij renovatie eigenlijk kleiner was dan de rente die opnieuw werd gevraagd aan mensen die gingen renoveren en dat financierden met Mijn VerbouwLening. De overheid gaf en nam met dezelfde hand, wat weinig stimulerend is voor wie de inspanning wil doen om te verbouwen. Ik denk wel dat het heel belangrijk is om vrij snel duidelijkheid te verschaffen over de exacte doelgroep van de renteloze lening en over de timing. Ik hoop dat we dat tegen midden dit jaar kunnen doen, zodat we een zo beperkt mogelijk effect hebben van mensen die nu wachten op de renteloze lening omdat ze hopen in die categorie terecht te komen. Ik hoop dat u daar een duidelijke datum over kunt uitspreken om dat effect zo klein mogelijk houden, en uiteraard dat er zo snel mogelijk een beslissing over wordt genomen. Over de modaliteiten zegt u dat er voorlopig weinig zal veranderen. Een van de suggesties die ik vaak hoor, is om bij de start van de afbetaling van de lening wat uitstelmodaliteiten mogelijk te maken, omdat er bij renovatie vaak onverwachte kosten zijn en de eerste maanden na de renovatie vaak de moeilijkste zijn om de terugbetaling te doen, zeker voor de meer precaire doelgroep. Als je daar een modaliteit voor enig betalingsuitstel kunt inbouwen zodat het energiehuis nog meer op maat van het gezin in kwestie kan werken, denk ik dat we nog meer mensen kunnen helpen zonder dat dat voor de overheid meer moet kosten. Wat betreft de doorlooptijd, heb ik begrepen dat er wel wat investering in IT-infrastructuur moet gebeuren bij de energiehuizen. Ik hoop dat dat de juiste richting uit blijft gaan. Een termijn van 48 dagen is oké. Als we dat niveau kunnen aanhouden, hebben we een grote stap vooruit gezet. Maar mijn belangrijkste vraag gaat dus over de communicatie over en de datum van die renteloze lening.",woensdag 19 februari 2025,1871847.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1868531/verslag/1871847
over Mijn VerbouwLening,,,,speech,,Mieke Claes (N-VA),"Minister, bedankt voor uw antwoorden, en collega Bothuyne, dank u wel voor de belangrijke vraag. Mijn VerbouwLening is voor de Vlaming een must en iets heel belangrijks, niet alleen uit individuele overwegingen maar ook voor klimaat- en energiebesparende maatregelen. Recent zagen we nog in de media dat vier op de tien eengezinswoningen in Vlaanderen nog steeds een EPC-label hebben van E of slechter. We weten dat er nog heel wat werk aan de winkel is. Dat is niet nieuw. Ik heb nog twee vragen. Een eerste vraag gaat over de getrapte rentekoppeling die u aangekondigd hebt, meer bepaald in welke mate u uitleg kunt geven over de modaliteiten. Hoe getrapt zal die aanpassing zijn? Op welke loonschalen gaat u zich baseren? Kunt u al meer duiding geven bij die plannen, of ben ik daar te vroeg mee? Misschien heb ik het gemist in uw eerdere antwoord, maar hoe zit het met de timing om het systeem aan te passen? Een tweede vraag gaat over de renteloze leningen. Collega Bothuyne zei dat het belangrijk is dat daar duidelijkheid over wordt verschaft, vooral over wie exact de doelgroep zal zijn en wat de timing is. Heel wat mensen zijn daarop aan het wachten. Voor welk segment van de laagste inkomens zal dat van toepassing zijn? We denken ook dat duidelijkheid daarover heel belangrijk is, en we willen vooral voorkomen dat er beloftes zouden worden gemaakt die misschien naderhand niet kunnen worden doorgezet. We willen dat voorkomen om voldoende rekening te houden met de meest kwetsbare gezinnen. Misschien kunt u op basis van de huidige aanvragen van Mijn VerbouwLening een inschatting maken van de richting die we daarmee uitgaan.",woensdag 19 februari 2025,1871847.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1868531/verslag/1871847
over Mijn VerbouwLening,,,,speech,,Minister Melissa Depraetere,"Dank u wel voor jullie bijkomende vragen en een aantal goede suggesties. We gaan die zo goed als mogelijk meenemen, bijvoorbeeld de suggestie om van bij de start van de lening misschien wat minder terug te vragen en dan het bedrag te laten oplopen. Ik vind dat op zich wel een goed idee, als dat natuurlijk technisch haalbaar is. Het is zeker iets dat we zullen meenemen. Het is natuurlijk wel waar dat het niet enkel gaat om het leningsbedrag. Vaak zijn er ook nog heel veel andere kosten die niet onder de lening vallen en die ook nog moeten worden betaald. Dat nemen we dus mee. Wat de timing betreft, vraagt u om tegen de helft van dit jaar ongeveer te komen met een aangepast systeem. Dat is ook mijn timing. Dat is de bedoeling. We zijn volop bezig om daar in de eerste helft mee naar de ministerraad te gaan en snel vooruitgang te maken. Het zal op inkomensschalen gebaseerd zijn. We zijn momenteel aan het bekijken waar we dat wel of niet mogelijk kunnen maken. Het lijkt mij in elk geval niet nodig om de renteloze lening voor iedereen mogelijk te maken. Dat is niet de beste inzet van die middelen. Ik ga hier nog geen voorafnames doen. U zegt heel terecht, collega Claes, dat we geen valse verwachtingen mogen scheppen. Dus laat het ons eerst maar eens heel goed onderzoeken met de beschikbare budgetten die er zijn en met de evoluties die we zien in de lening, ook nu weer, nu het rentebedrag aangepast is, en even goed kijken wat het effect daarvan is. Dan gaan we dat budget natuurlijk zo optimaal mogelijk inzetten om zoveel mogelijk mensen ook in die slechtste woningen richting de lening te krijgen zodat ook voor hen de stap naar innovatie een stuk haalbaarder wordt.",woensdag 19 februari 2025,1871847.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1868531/verslag/1871847
over Mijn VerbouwLening,,,,speech,,Robrecht Bothuyne (cd&v),"Minister, dank u wel voor de toevoeging. Laat ons hopen dat we tegen 1 juli het systeem van die renteloze leningen kunnen laten starten. U zult daarvoor in ons alleszins een partner vinden. Studies wijzen uit dat vooral de twee laagste inkomensdecielen het moeilijkst aan het renoveren geraken. Als we een doelgroep afbakenen voor wat betreft de renteloze lening, moet het dus in die richting gaan, denk ik. De 20 procent laagste inkomens hebben daar de meeste nood aan en baat bij. Misschien nog een element voor wat betreft de doelstelling en de cijfers. Ik denk dat het belangrijk is om dat voor een deel in kaart te brengen omwille van een ander gespreksonderwerp dat straks nog in de commissie aan bod komt, namelijk het Klimaatplan. Dit zal een van de belangrijke maatregelen zijn om ervoor te zorgen dat we op een kostenefficiënte manier onze reductiedoelstellingen inzake renovatie van woningen en het terugdringen van de uitstoot van die woningen halen. Ik denk wel dat we daar een cijfermatige doelstelling voor nodig hebben. Wat ons betreft, mag die zeer ambitieus zijn. Wij geloven heel sterk dat het systeem van de Mijn VerbouwLening een belangrijke hefboom kan zijn, zonder dat dat de belastingbetaler enorm veel geld hoeft te kosten om toch mensen aan het renoveren te krijgen en op die manier een meerwaarde te betekenen voor de portemonnee en het klimaat voor elke Vlaming.",woensdag 19 februari 2025,1871847.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1868531/verslag/1871847
over het schrappen van de federale interestaftrek voor de niet-eigen woning en de gevolgen voor de Vlaamse huurmarkt,,,,speech,,Adeline Blancquaert (Vlaams Belang),"Goeiemorgen, collega’s. Minister, in het federale regeerakkoord staat vermeld dat de federale intrestaftrek voor de niet-eigen woning wordt geschrapt. Dat die maatregel ook zware gevolgen zal hebben voor de Vlaamse huurmarkt, is een feit dat buiten kijf staat. De maatregel staat lijnrecht tegenover de nood in Vlaanderen aan bijkomende huurwoningen. Hij staat lijnrecht tegenover uw doelstellingen als Vlaams minister van Wonen. De huurmarkt, die al veel te krap is, waar zich gemiddeld dertig kandidaten per huurwoning aanmelden, krijgt door deze maatregel nogmaals een zware klap toegediend. Alle intenties om de huurmarkt uit te breiden zoals u die aangeeft in uw beleidsnota, worden door een dergelijke maatregel van de kaart geveegd. Dit blijkt tevens uit de reactie van onder meer Verenigde Eigenaars in de media. Katelijne D’Hauwers verwoordde het als volgt: “We krijgen nu al paniektelefoons van leden die recent een huurpand hebben gekocht mét lening en die vrezen dat de aangekondigde maatregel niet alleen zal gelden voor de nieuwe leningen, maar ook voor de lopende leningen. Ze melden ons dat, als zij hadden geweten dat ze dit konden verwachten, ze het waarschijnlijk niet gekocht hadden.” De Vlaams Belangfractie stelde reeds eerder voor om een onderscheid te maken in de registratierechten op een niet-eigen woning tussen woningen die gebruikt worden als huurpand en woning die dienen als tweede verblijf. Zowel de Confederatie van Immobiliënberoepen (CIB) als Verenigde Eigenaars uiten hun bedenkingen: waarom werd er geen onderscheid gemaakt op die basis? De Vlaamse huurwoningmarkt zat reeds in een diepe crisis en wordt door deze tornado nog wat verder geslingerd. Minister, vandaar mijn vragen aan u. Hoe hebt u als minister van Wonen deze passage uit het regeerakkoord onthaald? Vreest u net als de verhuurdersorganisaties een verdere verschraling van de huurmarkt en als gevolg daarvan een verdere stijging van de huurprijzen? Welke maatregelen zult u nemen om opnieuw rust te brengen op de private huurmarkt? Zult u als minister van Wonen in overleg gaan met uw federale collega’s om een onderscheid te maken tussen woningen die voor verhuur bestemd zijn en woningen die gelden als tweede verblijf?",woensdag 19 februari 2025,1871804.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1868531/verslag/1871804
over het schrappen van de federale interestaftrek voor de niet-eigen woning en de gevolgen voor de Vlaamse huurmarkt,,,,speech,,Katrien Partyka (cd&v),"We hameren hier dikwijls op. De federale regeringsvorming heeft daar nog een laagje bovenop gelegd met het schrappen van de intrestaftrek voor de tweede woning. Dat zal natuurlijk ontegensprekelijk gevolgen hebben. Zoals de collega zegt: er zijn heel wat vragen en reacties gekomen. Men heeft het over contractbreuk. Bij Verenigde Eigenaars zegt men dat dit toch vooral de kleine eigenaars treft en dat het ertoe zal leiden dat de huurmarkt verder kan krimpen omdat er minder aanbod is. Minister, uw maatregel om de meest energieonzuinige woningen niet te laten indexeren is terecht, maar ik denk dat het het geheel van alle dingen is dat er misschien voor zorgt dat de huurmarkt voor eigenaars minder aantrekkelijk wordt om in te investeren. We weten dat het overgrote deel van de eigenaars slechts een of twee huurwoningen heeft en dus niet altijd geëquipeerd is om te voldoen aan de terechte hogere eisen die gesteld worden. De vraag is dus hoe we er, met deze maatregel er dan nog bovenop, voor kunnen zorgen dat dit aantrekkelijk blijft en dat het geen doemscenario wordt van mogelijke investeerders die op voorhand wegblijven omdat er alleen maar problemen zijn. Vandaag kwam dan ook het nieuws dat de huurprijzen sterker stijgen dan de inflatie, soms zelfs tot twee keer de inflatie. Dat is toch wel onrustwekkend, omdat ze tot 2023 de inflatie volgden, maar nu erboven gaan. Ik heb geen economie gestudeerd, maar het aanbod bepaalt natuurlijk de vraag en de prijs, en als de prijs omhooggaat, dan betekent dat misschien dat er toch een probleem is met het aanbod. De gemiddelde huurprijs is verdubbeld op twintig jaar tijd, tot 922 euro. Ik hoef u niet te zeggen dat dat voor heel veel mensen een fabelachtig bedrag om neer te tellen is voor wat eigenlijk een gewone woning is – want we spreken dan over niks spectaculairs. Onrustwekkend is ook dat het vooral in de stad is dat de prijzen de pan uit rijzen, terwijl er toch veel mensen zijn die de stad opzoeken om een beroep te kunnen doen op hulp, op de sociale voorzieningen die er nu eenmaal van oudsher in een stad zijn. Al die dingen maken dus dat deze maatregel nu echt ongerustheid geeft. Minister, hoe ziet u dat? Hoe gaat u de aantrekkelijkheid van de huurmarkt of het aanbod op de huurmarkt vergroten? Zie u een noodzaak tot aanpassing naar aanleiding van de schrapping van het fiscale voordeel? Hoe ziet u de gevolgen voor de evolutie van de huurprijs, gelet op het feit dat er al een probleem is, en gaat u dat ook monitoren? We krijgen regelmatig onheilsberichten van allerlei belangenorganisaties, maar gaat u dat zelf ook monitoren? Acht u naar aanleiding van de federale maatregel nieuwe maatregelen nodig? U hebt al gezegd te zullen investeren in sociale woningen. U hebt ook heel terecht aangekondigd appartementen prioriteit te zullen geven in de begeleiding. Dat zijn allemaal heel goeie dingen, maar ziet u nog iets extra’s?",woensdag 19 februari 2025,1871804.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1868531/verslag/1871804
